"month","route_short_name","route_long_name","route_id","stop_name","on time","late","early"
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","GIANT KLANG SENTRAL (OPP)",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","JUSCO",1,2,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KEDAI A/COND",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KEDAI YAMAHA",2,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KLANG SENTRAL",1,0,2
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KOLEJ CASUARINA 2",1,2,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KOLEJ DAHLIA 3 (OPP)",2,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KS26 PUNCAK ALAM DRIVING RANGE",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KS27 FAKULTI FARMASI (OPP)",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KS28 HOTEL UITM PUNCAK ALAM",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KS31 KOMPLEKS ANGSANA",2,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KS356 PINTU MASUK UITM",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","KS358 KOLEJ RAFFLESIA 6",0,0,1
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","MASJID MERU",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","MAYBANK SETIA ALAM",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","MAYBANK SETIA ALAM (OPP)",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","MIDLANDS CONVENTION CENTRE",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","PDG",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","PERUMAHAN & KEDAI HARDWARE",2,2,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","PROTON (OPP)",1,1,2
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","RUMAH TERES",2,1,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA10 UNISEL PINTU UTAMA",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA301 PANGSAPURI NILAM SARI",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA302 PANGSAPURI NILAM SARI (UTARA)",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA310 MASJID SEKSYEN 7 (OPP)",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA311 PANGSAPURI PKNS SEKSYEN 7 (BARAT)",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA312 PANGSAPURI PKNS SEKSYEN 7 (SELATAN)",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA316 KOMERSIAL SEKSYEN 7 (UTARA)",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA34 UNISEL",2,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA35 PETRONAS SEKSYEN 7",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA6 SIRIM",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA7 HUB SEKSYEN 2",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA8 UITM PINTU UTAMA",2,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA825 SETIA AVENUE (UTARA)",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA854 KOMPLEKS PKNS SHAH ALAM",1,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA865 PUSAT KOMERSIAL SEKSYEN 7 (TIMUR)",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA9 APARTMENT BAIDURI",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SA967 SMK SEKSYEN 2",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SEK AGAMA",2,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SHELL",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SK SG BINJAI",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","SMK MERU (OPP)",1,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","TMN ISKANDAR/SURAU",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","TMN PUTRA",1,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","TMN SRI JAYA/SURAU",3,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","(M) SA504 SPACE U8 MALL (OPP)",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","(M) SA509 SPACE U8 MALL",6,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","DEWAN BAIDURI MBSA SUNWAY ALAM SURIA",6,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","PANGSAPURI SUNWAY SINAR",6,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","PERUMAHAN SUNWAY KAYANGAN",6,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA498 MONFORT (OPP)",4,1,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA499 PANGSAPURI SRI MELEWAR (OPP)",6,1,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA500 TTDI JAYAMAS 1",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA501 TAMAN TTDI JAYA (UTARA)",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA502 SK TTDI JAYA",5,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA503 SEKSYEN U8",5,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA505 BOMBA BUKIT JELUTONG (OPP)",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA506 BUKIT JELUTONG (TIMUR)",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA507 BUKIT JELUTONG (TIMUR)",1,0,5
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA508 BOMBA BUKIT JELUTONG",6,1,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA510 SEKSYEN U8",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA511 SK TTDI JAYA (OPP)",6,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA512 TAMAN TTDI JAYA (UTARA)",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA513 TTDI JAYAMAS 1",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA514 PANGSAPURI SRI MELEWAR",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA515 MONFORT",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA519 SUNWAY KAYANGAN",6,1,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA531 KOLEJ JASMINE, UITM PUNCAK PERDANA (OPP)",1,0,6
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA532 UITM PUNCAK PERDANA (BARAT)",7,0,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SA541 SUNWAY KAYANGAN",3,0,4
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","SK PUNCAK PERDANA/CASA SURIA",2,4,0
"2025-06","754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548","VILLA SURIA",6,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","(M) KL2213 PASAR SENI (PLATFORM B5)",10,0,4
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","(M) PJ437 LRT ASIA JAYA",15,2,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","(M) PJ560 ICON CITY",7,0,8
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","(M) PJ614 MASJID AL-HUSNA",18,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","KL1079 KL SENTRAL",10,7,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","KL1086 IPD BRICKFIELDS",16,1,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","KL1090 SENTRAL EXHIBITION MALL",13,0,2
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","KL1091 PUBLIC BANK (OPP)",1,0,14
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","KL1535 MIDVALLEY",14,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","KL1925 JABATAN WARISAN NEGARA",17,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ178 BRT MENTARI",17,0,1
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ179 SUNWAY MENTARI (BARAT)",17,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ180 SUNWAY MENTARI (TIMUR)",0,0,16
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ229 KOMPLEKS 3C (OPP)",15,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ294 SUNWAY CLIO (OPP)",12,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ442 FINAS",13,1,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ443 YAYASAN CANCERLINK",14,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ597 PPUM FEDERAL",16,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ599 HIGHWAY CENTER",10,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","PJ601 PLAZA SERI SETIA",1,0,15
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ537 IPD SUBANG JAYA (OPP)",18,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ546 LRT TAIPAN",17,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ630 SJKC CHEE WEN (OPP)",14,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ632 PUSAT INDUSTRI IKS USJ1",15,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ633 DA MEN MALL (OPP)",14,0,3
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ634 SUMMIT USJ (OPP)",7,0,9
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ636 KOMPLEKS 3K (OPP)",17,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ690 ZON PERINDUSTRIAN USJ1",12,0,5
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ692 BRT USJ 7",16,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ695 FLAT SS13 (OPP)",16,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ725 GOODYEAR COURT 6 (SELATAN)",17,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ77 APARTMENT MERANTI",16,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ78 PANGSAPURI ANGSANA",16,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ81 APARTMENT ANGSANA (SELATAN)",16,0,0
"2025-06","770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700","SJ82 GOODYEAR COURT 7",18,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","(M) PJ614 MASJID AL-HUSNA",6,1,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","(M) PJ615 SUNWAY PYRAMID",3,2,1
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","(M) SJ45 PANGSAPURI SS19",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","(M) SJ544 GOODYEAR COURT 10",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","(M) SJ58 SUBANG PARADE (OPP)",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","GOODYEAR COURT 9C (OPP)",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","PJ164 ARENA SELERA LINDUNGAN",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","PJ165 KOMERSIAL LINDUNGAN",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","PJ229 KOMPLEKS 3C (OPP)",6,1,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","PJ294 SUNWAY CLIO (OPP)",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","PJ358 KONTENA NASIONAL",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","PJ561 SUNWAY PYRAMID (OPP)",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","PJ617 KOMPLEKS 3C",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","PJ622 PERUMAHAN PJS 6",1,0,2
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ17 SS18",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ18 USJ 2",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ2 SIME DARBY HEALTH CARE",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ20 USJ 5 (SELATAN)",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ25 USJ 11 PARK",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ26 SMK USJ 12 (OPP)",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ27 ARCADIA APARTMENT",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ28 USJ 9 (SELATAN)",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ29 USJ 9 (SELATAN)",5,1,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ30 ARCADIA APARTMENT (OPP)",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ33 SMK USJ 12",6,1,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ34 USJ 11 (USJ 4/9)",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ40 USJ 5 (UTARA)",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ41 PERUMAHAN USJ 3",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ51 BALAI BOMBA SS17 (SELATAN)",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ52 LRT SS15",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ53 LRT SS15",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ54 SERI KUALA LUMPUR",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ55 SUBANG JAYA MEDICAL CENTRE",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ550 USJ 14 (TIMUR)",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ56 KOMERSIAL SS15",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ57 AEON BIG SUBANG JAYA (OPP)",3,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ59 SUBANG PARADE",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ592 BALAI BOMBA SS17 (OPP)",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ60 AEON BIG SUBANG JAYA",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ628 MEDAN SELERA USJ1",4,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ630 SJKC CHEE WEN (OPP)",4,1,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ632 PUSAT INDUSTRI IKS USJ1",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ689 ZON PERINDUSTRIAN USJ1",4,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ690 ZON PERINDUSTRIAN USJ1",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ697 INTI SUBANG JAYA (OPP)",4,2,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ698 FIRST SUBANG",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ720 SUBANG PERDANA GOODYEAR COURT 6",5,1,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ725 GOODYEAR COURT 6 (SELATAN)",5,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ77 APARTMENT MERANTI",6,1,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ78 PANGSAPURI ANGSANA",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ79 PANGSAPURI JATI1",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ80 PUSAT INDUSTRI IKS USJ1",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ81 APARTMENT ANGSANA (SELATAN)",6,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ82 GOODYEAR COURT 7",7,0,0
"2025-06","771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718","SJ84 APARTMENT ANGSANA (SELATAN)",6,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","(M) KL2212 PASAR SENI (PLATFORM D1 - D6)",4,0,11
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","(M) PJ437 LRT ASIA JAYA",14,0,9
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","(M) PJ611 KTM SETIA JAYA (OPP)",18,4,1
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1075 SUASANA SENTRAL LOFT",20,0,2
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1079 KL SENTRAL",22,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1090 SENTRAL EXHIBITION MALL",20,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1091 PUBLIC BANK (OPP)",19,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1102 MASJID AR-RAHMAN UM",11,0,12
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1110 STADIUM HOKI KL",17,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1111 IPD PANTAI",19,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1112 SK BANGSAR (OPP)",22,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1113 BALAI ISLAM TNB",22,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1114 HQ TNB",15,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1115 APARTMENT PUTRA RIA (OPP)",21,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1117 LRT BANGSAR",22,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","KL1925 JABATAN WARISAN NEGARA",18,0,3
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","PJ442 FINAS",4,0,16
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","PJ443 YAYASAN CANCERLINK",21,1,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","PJ597 PPUM FEDERAL",4,0,18
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","PJ599 HIGHWAY CENTER",18,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","PJ601 PLAZA SERI SETIA",21,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","PJ605 BT 10/MENTARI COURT (OPP)",11,0,8
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","PJ607 OASIS RIO DAMANSARA/SYMPHONY",3,0,13
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","PJ609 LRT ARA DAMANSARA",9,0,14
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA1071 KTM TERMINAL SKYPARK",1,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA664 TAMAN SUBANG BARU",21,0,1
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA667 KG MELAYU SUBANG (BARAT)",21,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA668 KG MELAYU SUBANG (SELATAN)",7,0,15
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA669 PEKAN BARU SUBANG",19,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA672 KOMERSIAL SUBANG PERDANA",21,0,1
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA673 U5 (BARAT)",21,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA674 U5 (SELATAN)",23,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA686 PANGSAPURI SRI PELANGI",16,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA687 TAMAN PUTERI SUBANG",19,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA688 APARTMENT JASMIN",15,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA689 KOMERSIAL PINGGIRAN SUBANG",18,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA698 KOMERSIAL SUBANG U5",4,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA703 KOMERSIAL SUBANG U5",12,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA704 MUTIARA SUBANG",17,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA707 PANGSAPURI UTARID",13,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA721 APARTMENT SUBANG SURIA",16,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA723 TAMAN SUBANG PELANGI",19,1,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA749 KG MELAYU SUBANG (UTARA)",20,1,1
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA900 AEROTREE (OPP)",12,0,5
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA902 MALAYSIAN AIRLINE BERHAD",19,0,0
"2025-06","772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720","SA904 SUBANG SKYPARK TERMINAL (OPP)",13,0,2
