"month","route_short_name","route_long_name","route_id","stop_name","early","late","on time"
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ51 LEMBAGA PEMBIAYAAN PERUMAHAN (SELATAN)",0,0,4
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ52 MENARA USAHAWAN",0,0,5
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ53 ISTANA KEHAKIMAN (UTARA)",0,0,5
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ54 ISTANA KEHAKIMAN (SELATAN)",0,0,5
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ55 KEMENTERIAN BELIA & SUKAN",0,0,4
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ56 MOTOCROSS CIRCUIT (TIMUR)",0,0,4
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ6 HERIOT-WATT UNIVERSITY P5 (OPP)",0,0,5
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ7 KEMENTERIAN PELANCONGAN",0,0,5
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ8 APARTMENT 5R1 P5 (OPP)",0,0,4
"2025-07","P101","Kompleks F ~ Presint 5","P1010","PPJ9 PRESINT 6 (SELATAN)",0,0,5
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ101 PERUMAHAN PRESINT 11H",1,0,12
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ102 SAUJANA ASTER CONDOMINIUM",0,0,11
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ103 PERUMAHAN P11/1",4,0,7
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ104 PUSAT INTEGRASI GENIUS (OPP)",8,0,4
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ105 PANGSAPURI PUTRA DAMAI",0,0,10
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ106 PRIMA PRESINT 11",0,0,13
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ111 PERUMAHAN PRESINT 11C (BARAT)",0,0,12
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ112 PERUMAHAN PRESINT 11C (TIMUR)",2,0,8
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ114 BALAI POLIS PRESINT 11 (OPP)",1,0,9
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ128 PERUMAHAN P11A 1/3",6,0,6
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ129 PERUMAHAN P11A 1/1",0,0,10
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ130 PRESINT 11A5",11,0,0
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ131 PRESINT 11A2",0,0,12
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ185 TAMAN BOTANI PUTRAJAYA",7,0,2
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",4,1,6
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ187 KOMPLEKS PARCEL E (BARAT)",0,0,12
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ188 DATARAN PAHLAWAN",0,0,7
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ189 KOMPLEKS KERAJAAN PARCEL D",0,0,10
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",6,0,5
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ266 PERUMAHAN PRESINT 11 (ZON 6B)",5,0,7
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ69 KOMPLEKS LANAI",6,0,1
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ70 PRESINT 10 (BARAT)",0,0,10
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ71 KOMPLEKS SERI PERDANA (BARAT)",4,0,4
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ74 PERUMAHAN P10/9",9,0,1
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ75 KOMPLEKS SERI PERDANA",0,0,8
"2025-07","P102","Presint 11 ~ Kompleks E","P1020","PPJ76 KOMPLEKS LANAI",3,0,8
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ 215 PERUMAHAN P14B 1",11,0,1
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ185 TAMAN BOTANI PUTRAJAYA",0,1,10
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",3,0,10
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ187 KOMPLEKS PARCEL E (BARAT)",0,0,14
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ188 DATARAN PAHLAWAN",0,0,13
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ189 KOMPLEKS KERAJAAN PARCEL D",4,0,8
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",3,1,8
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ191 KOMPLEKS PARCEL F",0,0,13
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ192 PERUMAHAN P14A 1/1",0,12,0
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ193 SURAU AL-MANAR P14",0,1,9
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ194 PERUMAHAN P14C 2/2",0,0,7
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ195 PERUMAHAN P14E 1/2",0,0,8
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ196 PERUMAHAN P14E 2/2",0,1,12
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ197 SMK PUTRAJAYA P14 (1)",0,0,11
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ198 SK PUTRAJAYA P14 (1)",0,0,9
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ199 GERAI KOMUNITI P14 (OPP)",4,0,8
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ200 KOMPLEKS NASYRUL QURAN",0,0,11
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ201 SEKOLAH ARAB MODIN ANTARABANGSA",0,0,12
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ203 P15 (UTARA)",11,0,3
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ206 SEKOLAH ARAB MODIN ANTARABANGSA",0,1,13
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ207 KOMPLEKS NASYRUL QURAN (TIMUR)",0,0,13
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ208 GERAI KOMUNITI P14",0,1,13
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ209 APARTMENT P14",0,0,13
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ210 KOMPLEKS MAKSAK",0,0,14
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ211 PERUMAHAN P14G",0,0,13
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ212 PERUMAHAN P14F 1",0,0,9
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ213 PERUMAHAN P14B 2/5",0,0,13
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ214 PERUMAHAN P14B 2",0,0,12
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ219 SURAU AL-FATIH P15",0,0,13
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ235 ALAMANDA (UTARA)",0,6,8
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ274 SHAFTSBURY MALL",14,0,0
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ276 KOMPLEKS PARCEL E (UTARA)",0,0,14
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ374 PPA P15 12B",9,1,4
"2025-07","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ375 PPA P15 12B",0,0,13
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ1 PICC P5",0,1,9
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ12 APARTMENT 5R3 P5",0,1,9
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ14 PRESINT 6 (SELATAN)",0,0,8
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ15 APARTMENT 5R1 P5",0,0,7
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ16 MARINA PUTRAJAYA",0,8,2
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ19 HERIOT-WATT UNIVERSITY P5",0,0,10
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ20 APARTMENT 5R4",0,0,9
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ23 SK PUTRAJAYA P5 (1)",0,0,9
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ26 APARTMENT 5R6 P5",0,0,8
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ29 PICC MAIN ENTRANCE",0,0,10
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ327 PRESINT 5 (BARAT)",0,1,9
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ35 KEMENTERIAN WANITA & MASYARAKAT",0,0,6
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ36 KEMENTERIAN WANITA & MASYARAKAT",0,0,9
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ5 PRESINT 5 (BARAT)",0,3,7
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ6 HERIOT-WATT UNIVERSITY P5 (OPP)",0,0,10
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ7 KEMENTERIAN PELANCONGAN",0,0,10
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ8 APARTMENT 5R1 P5 (OPP)",0,0,9
"2025-07","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ9 PRESINT 6 (SELATAN)",0,0,9
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ185 TAMAN BOTANI PUTRAJAYA",1,0,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",0,0,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ187 KOMPLEKS PARCEL E (BARAT)",0,1,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ188 DATARAN PAHLAWAN",0,0,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ189 KOMPLEKS KERAJAAN PARCEL D",0,0,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",1,0,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ257 TAMARA RESIDENCE PRESINT 8",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ33 KEMENTERIAN PEMBANGUNAN LUAR BANDAR",0,2,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ37 DATARAN GEMILANG",0,1,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ376 GALERIA PJH",0,0,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ38 KEMENTERIAN PEMBANGUNAN LUAR BANDAR (OPP)",0,1,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ39 MOTOCROSS CIRCUIT",0,2,5
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ40 GALERIA PJH",0,1,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ41 KEMENTERIAN PERTANIAN",0,1,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ42 PERBADANAN PUTRAJAYA (SELATAN)",0,0,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ43 PERBADANAN PUTRAJAYA (UTARA)",0,1,5
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ44 JABATAN PENDAFTARAN NEGARA",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ45 LEMBAGA PEMBIAYAAN PERUMAHAN (UTARA)",0,1,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ46 PERBENDAHARAAN 2 (UTARA)",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ47 MENARA PERKESO",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ49 KEMENTERIAN KEWANGAN",0,8,0
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ50 PERBENDAHARAAN 2 (SELATAN)",0,0,5
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ51 LEMBAGA PEMBIAYAAN PERUMAHAN (SELATAN)",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ52 MENARA USAHAWAN",0,0,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ53 ISTANA KEHAKIMAN (UTARA)",0,0,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ54 ISTANA KEHAKIMAN (SELATAN)",0,0,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ55 KEMENTERIAN BELIA & SUKAN",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ56 MOTOCROSS CIRCUIT (TIMUR)",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ58 PERUMAHAN PENJAWAT AWAM P8 8R2 (BARAT)",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ61 APARTMENT PRESINT 8 FASA 4C",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ62 SK PUTRAJAYA PRESINT 8 (2) (BARAT)",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ63 P8N5 SHELL P8",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ64 AURA RESIDENCE P8 (BARAT)",0,0,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ66 DEWAN SERBAGUNA PRESINT 8",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ67 KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 8",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ68 KELAB TASIK PUTRAJAYA",0,0,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ77 KELAB TASIK PUTRAJAYA",8,0,0
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ78 P8N8 SMK PUTRAJAYA P8 (OPP)",0,0,7
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ79 P8N6 KOMERSIAL P8",0,0,5
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ80 AURA RESIDENCE P8",0,0,6
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ81 P8N4 SHELL P8",0,0,8
"2025-07","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ82 SK PUTRAJAYA P8 2",0,0,7
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PERUMAHAN P18H",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PERUMAHAN P18H (OPP)",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPAM SELASIH",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPAM SELASIH (OPP)",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ177 KEMENTERIAN PENGANGKUTAN",0,1,2
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ183 SK PUTRAJAYA PRESINT 18 (OPP)",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ184 KOMPLEKS TAMAN WARISAN",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ185 TAMAN BOTANI PUTRAJAYA",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ187 KOMPLEKS PARCEL E (BARAT)",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ188 DATARAN PAHLAWAN",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ189 KOMPLEKS KERAJAAN PARCEL D",0,1,2
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ191 KOMPLEKS PARCEL F",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ222 P16N1 APARTMENT P16 BLOK A2",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ224 P16N3 SURAU AR-RAHMAN",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ225 P16N5 PERUMAHAN P16F",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ226 P16N6 KOMERSIAL P16 (OPP)",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ227 SK PUTRAJAYA PRESINT 16 (2)",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ229 KOMERSIAL PRESINT 16",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ230 PRESINT 16E RESIDENCE",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ231 SURAU AR-RAHMAN PRESINT 16 (OPP)",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ232 D'MUTIARA RESIDENCE",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ233 PPAM SADERI",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ234 ALAMANDA (SELATAN)",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ235 ALAMANDA (UTARA)",0,0,2
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ236 KOMPLEKS TAMAN WARISAN",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ274 SHAFTSBURY MALL",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ276 KOMPLEKS PARCEL E (UTARA)",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ282 PRESINT 17 (UTARA)",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ283 APARTMENT PRESINT 17 (RK1)",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ286 APARTMENT RK2 P17",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ287 SK PUTRAJAYA P17 1",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ294 SMK PUTRAJAYA P18 (1) (OPP)",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ297 SMK PUTRAJAYA P18 (1)",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ298 PERUMAHAN P18D",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ300 APARTMENT P18R4 (OPP)",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ301 PERUMAHAN P18K 1/1",0,0,2
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ302 APARTMENT P18R8",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ305 TAMAN PANCARONA P18",2,0,2
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ319 PERUMAHAN P18K 1/1 (OPP)",0,0,5
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ320 APARTMENT P18R4 BLOK C",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ321 PERUMAHAN P18D",0,0,3
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ349 SK PUTRAJAYA PRESINT 18",0,0,4
"2025-07","P106","Presint 4 ~ Kompleks E","P1060","PPJ41 KEMENTERIAN PERTANIAN",0,0,2
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ136 P9N7 KOMERSIAL P9G/7",0,0,6
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ137 PPA P9 FASA 2 (OPP)",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ138 P9N9 PERUMAHAN P9G/1",0,0,8
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ140 P9N11 PPA FASA 3 P9",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ141 P9N12 PPA FASA 3 P9 (OPP)",4,0,5
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ143 P9N10 PERUMAHAN P9G/1",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ144 PPA P9 FASA 2",0,0,8
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ145 P9N8 PERUMAHAN P9G/5",0,0,7
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ146 PERUMAHAN  P9G",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ147 SK PUTRAJAYA P9 (1) (TIMUR)",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ167 SK PUTRAJAYA PRESINT 9 (2)",1,0,7
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ168 CENDERAWASIH P9A",0,0,8
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ185 TAMAN BOTANI PUTRAJAYA",5,0,3
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ187 KOMPLEKS PARCEL E (BARAT)",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ188 DATARAN PAHLAWAN",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ189 KOMPLEKS KERAJAAN PARCEL D",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ88 APARTMENT PUTRA HARMONI (SELATAN)",9,0,0
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ89 PANGSAPURI PUTRA HARMONI P9",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ90 PERUMAHAN P9 FASA 5&6 (SELATAN)",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ91 PERUMAHAN P9 FASA 5&6 (SELATAN)",0,0,6
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ92 PERUMAHAN TEMPUA P9B",0,0,8
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ93 PERUMAHAN RAJAWALI P9B",0,0,9
"2025-07","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ98 PERUMAHAN P9 FASA 5&6 (TIMUR)",0,0,9
"2025-07","DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200","(M) KL94 KLCC (UTARA)",0,0,3
"2025-07","DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200","KL91 CITIBANK / INTERCONTINENTAL HOTEL",2,0,1
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","99 SPEEDMART KJG MEWAH",0,0,14
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","99 SPEEDMART KJG MEWAH (OPP)",0,0,10
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","99 SPEEDMART SEK 7",0,0,11
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","99 SPEEDMART SEK 7 (OPP)",9,0,5
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","FLAT SRI SAGA",5,1,7
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","FLAT SRI SAGA (OPP)",1,0,13
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","INTANA RIA",0,0,13
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","INTANA RIA (OPP)",0,0,10
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","JING AN MEMORIAL VILLAGE",0,0,14
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","JPJ BANGI",0,0,10
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","JPJ BANGI (OPP)",0,0,13
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ172 WINNIE PLAZA (OPP)",0,0,13
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ208 SHELL (OPP)",0,0,12
"2025-07","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ209 PLAZA PERABOT (OPP)",3,0,7
