"date","route_short_name","route_long_name","route_id","n","n_on_time","n_early","n_late","total_schedule_duration","x1","x2","mae_ratio","log_x1","x2_sq","log_I_hat","I_hat","month"
2025-04-10,"300","Hab Pandan Indah ~ Lebuh Ampang","U3000",1784,1720,40,24,75.7833333333333,0.9641,0,11.6105,-0.0365,0,NA,0,"2025-04"
2025-04-10,"302","Titiwangsa ~ KLCC","U3020",346,319,20,7,37.05,0.922,0.033,0.967,-0.0812,0.0011,-2.6884,0.068,"2025-04"
2025-04-10,"303","Taman Mulia Jaya ~ Lebuh Ampang","U3030",475,467,1,7,46.3666666666667,0.9832,0,21.4052,-0.017,0,NA,0,"2025-04"
2025-04-10,"400","Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang","U4000",504,479,0,25,43.45,0.9504,0.6709,0.3291,-0.0509,0.4501,-0.4075,0.6653,"2025-04"
2025-04-10,"402","Terminal Maluri ~ Titiwangsa","U4028",251,193,45,13,88.0833333333333,0.7689,0,1.0879,-0.2628,0,NA,0,"2025-04"
2025-04-10,"420","Hab Pandan Indah ~ Menara Maybank via Bukit Bintang","U4200",444,423,1,20,41.4166666666667,0.9527,0,26.7074,-0.0485,0,NA,0,"2025-04"
2025-04-10,"421","Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang","U4210",473,404,62,7,76.9833333333333,0.8541,0.9334,0.0666,-0.1577,0.8712,-0.2382,0.788,"2025-04"
2025-04-10,"450","Hentian Kajang ~ Hab Lebuh Pudu","U4500",460,421,34,5,68.65,0.9152,0.9426,0.0574,-0.0886,0.8884,-0.1642,0.8486,"2025-04"
2025-04-10,"506","Putrajaya Sentral ~ Bandar Utama","U5068",158,126,13,19,50,0.7975,0.8643,0.1357,-0.2263,0.7471,-0.3458,0.7077,"2025-04"
2025-04-10,"540","Putra Permai ~ Stesen KTM Serdang","U5408",1,0,0,1,1.66666666666667,0,0,44.92,-Inf,0,NA,0,"2025-04"
2025-04-10,"541","Putra Permai ~ Stesen LRT BK 5","U5410",213,32,180,1,70,0.1502,0.6576,0.3424,-1.8956,0.4324,-2.3248,0.0978,"2025-04"
2025-04-10,"580","Desa Petaling ~ Hab Lebuh Pudu via Stesen LRT Salak Selatan","U5800",340,317,9,14,49.0666666666667,0.9324,0.8443,0.1557,-0.07,0.7128,-0.2005,0.8183,"2025-04"
2025-04-10,"581","Desa Tasik ~ Stesen LRT Bandar Tasik Selatan","U5810",136,92,36,8,35.0666666666667,0.6765,0.7797,0.2203,-0.3909,0.6079,-0.595,0.5516,"2025-04"
2025-04-10,"590","Bandar Sungai Long ~ Hab Lebuh Pudu","U5900",593,551,28,14,47.2166666666667,0.9292,0.9575,0.0425,-0.0735,0.9169,-0.1454,0.8647,"2025-04"
2025-04-10,"600","Puchong Utama ~ Hab Pasar Seni","U6000",3993,3721,201,71,75.7333333333333,0.9319,0.8873,0.1127,-0.0706,0.7873,-0.1706,0.8432,"2025-04"
2025-04-10,"602","Puchong Prima ~ IOI Puchong","U6020",100,72,14,14,53.2166666666667,0.72,0,21.608,-0.3285,0,NA,0,"2025-04"
2025-04-10,"640","Hab Bas Sri Manja ~ Hab Pasar Seni","U6400",1436,1306,103,27,35,0.9095,0.8934,0.1066,-0.0949,0.7982,-0.1921,0.8252,"2025-04"
2025-04-10,"641","Stesen LRT Subang Jaya ~ Pearl Point","U6410",314,275,23,16,60.2166666666667,0.8758,0.8286,0.1714,-0.1326,0.6866,-0.2787,0.7568,"2025-04"
2025-04-10,"650","Taman Desa ~ Hab Pasar Seni","U6500",295,259,32,4,59.8,0.878,0.8349,0.1651,-0.1301,0.697,-0.2702,0.7632,"2025-04"
2025-04-10,"651","Stesen LRT Muhibbah ~Pearl Point","U6510",144,112,26,6,50.3333333333333,0.7778,0,9.4747,-0.2513,0,NA,0,"2025-04"
2025-04-10,"652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520",339,310,25,4,68.6666666666667,0.9145,0.9718,0.0282,-0.0894,0.9445,-0.1593,0.8527,"2025-04"
2025-04-10,"708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088",315,266,37,12,87.8666666666667,0.8444,0.8495,0.1505,-0.1691,0.7216,-0.298,0.7423,"2025-04"
2025-04-10,"750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508",688,593,74,21,60,0.8619,0.8946,0.1054,-0.1486,0.8004,-0.2467,0.7814,"2025-04"
2025-04-10,"751","Taman Sri Muda ~ Hab Pasar Seni","U7510",1037,896,105,36,59.2,0.864,0.8409,0.1591,-0.1461,0.7071,-0.2816,0.7546,"2025-04"
2025-04-10,"752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520",274,251,20,3,53.6166666666667,0.9161,0.9511,0.0489,-0.0877,0.9047,-0.1615,0.8509,"2025-04"
2025-04-10,"753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538",418,386,12,20,107.35,0.9234,0,13.7683,-0.0796,0,NA,0,"2025-04"
2025-04-10,"754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548",79,68,5,6,40.2666666666667,0.8608,0,2.1965,-0.1499,0,NA,0,"2025-04"
2025-04-10,"770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700",416,344,56,16,50,0.8269,0.8182,0.1818,-0.19,0.6695,-0.3475,0.7065,"2025-04"
2025-04-10,"771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718",143,136,0,7,46.4,0.951,0.8676,0.1324,-0.0502,0.7528,-0.1626,0.8499,"2025-04"
2025-04-10,"772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720",756,649,99,8,90.5,0.8585,0.9284,0.0716,-0.1526,0.862,-0.235,0.7906,"2025-04"
2025-04-10,"780","Kota Damansara ~ Hab Pasar Seni","U7800",346,332,7,7,51.3,0.9595,0.9492,0.0508,-0.0413,0.901,-0.1141,0.8922,"2025-04"
2025-04-10,"782","Hentian PJ Old Town ~ Hab Pasar Seni","U7828",217,177,35,5,29.3166666666667,0.8157,0.8148,0.1852,-0.2037,0.6638,-0.3645,0.6945,"2025-04"
2025-04-10,"783","Stesen LRT Kelana Jaya ~ Subang Parade","U7830",83,75,0,8,17.45,0.9036,0,3.0587,-0.1014,0,NA,0,"2025-04"
2025-04-10,"801","Bandar Utama ~ Metro Prima","U8010",100,69,29,2,68.5,0.69,0.8492,0.1508,-0.3711,0.7211,-0.5055,0.6032,"2025-04"
2025-04-10,"802","Stesen LRT Kelana Jaya ~ Kota Damansara","U8020",81,51,25,5,122.966666666667,0.6296,0,3.5955,-0.4626,0,NA,0,"2025-04"
2025-04-10,"821","Pantai Hill Park ~ Hab Pasar Seni","U8210",546,492,45,9,48.05,0.9011,0,2.5688,-0.1041,0,NA,0,"2025-04"
2025-04-10,"822","STESEN LRT BANGSAR ~ BANGSAR SHOPPING CENTRE","U8220",48,46,2,0,21.4833333333333,0.9583,0.9866,0.0134,-0.0426,0.9733,-0.1094,0.8964,"2025-04"
2025-04-10,"851","Hab Pasar Seni ~ Kompleks Mahkamah Jalan Duta","U8510",49,38,7,4,44.2666666666667,0.7755,0,2.8667,-0.2542,0,NA,0,"2025-04"
2025-04-11,"PJ01","Terminal Taman Medan ~ Stesen LRT Taman Jaya","P0010",941,788,113,40,62.5,0.8374,0.839,0.161,-0.1774,0.7039,-0.3153,0.7296,"2025-04"
2025-04-11,"PJ02","Stesen LRT Taman Jaya ~ PPUM via SS2 PJ","P0020",459,392,63,4,36.35,0.854,0.9504,0.0496,-0.1578,0.9033,-0.2334,0.7918,"2025-04"
2025-04-11,"PJ03","Stesen LRT Taman Bahagia ~ SS6 Kelana Park View","P0030",478,324,154,0,39.2666666666667,0.6778,0.9119,0.0881,-0.3889,0.8316,-0.4843,0.6161,"2025-04"
2025-04-11,"PJ04","Stesen LRT Taman Bahagia ~ Kg Tunku via SS3","P0040",563,548,11,4,34.3,0.9734,0.9689,0.0311,-0.027,0.9388,-0.0955,0.9089,"2025-04"
2025-04-11,"PJ05","Bandar Utama ~ Stesen LRT Taman Bahagia","P0050",148,136,4,8,26.2833333333333,0.9189,0.8639,0.1361,-0.0846,0.7463,-0.2003,0.8185,"2025-04"
2025-04-11,"PJ06","Bandar Utama ~ Damansara Damai","P0060",182,173,0,9,33.9166666666667,0.9505,0.8681,0.1319,-0.0507,0.7536,-0.1626,0.8499,"2025-04"
2025-04-11,"P101","Kompleks F ~ Presint 5","P1010",54,50,0,4,28.4833333333333,0.9259,0,12.466,-0.077,0,NA,0,"2025-04"
2025-04-11,"P102","Presint 11 ~ Kompleks E","P1020",235,165,66,4,52.6833333333333,0.7021,0.7951,0.2049,-0.3536,0.6323,-0.5396,0.583,"2025-04"
2025-04-11,"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",216,170,33,13,42.1833333333333,0.787,0,4.0545,-0.2395,0,NA,0,"2025-04"
2025-04-11,"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",64,58,1,5,13.2666666666667,0.9062,0,19.4752,-0.0984,0,NA,0,"2025-04"
2025-04-11,"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",367,334,12,21,42.6,0.9101,0,11.5162,-0.0942,0,NA,0,"2025-04"
2025-04-11,"P106","Presint 4 ~ Kompleks E","P1060",160,157,1,2,45.0333333333333,0.9812,0.7405,0.2595,-0.0189,0.5483,-0.2639,0.7681,"2025-04"
2025-04-11,"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",126,113,12,1,36.6333333333333,0.8968,0.9246,0.0754,-0.1089,0.8549,-0.1915,0.8257,"2025-04"
2025-04-11,"DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200",4,2,0,2,12.0166666666667,0.5,0,4.6845,-0.6931,0,NA,0,"2025-04"
2025-04-11,"KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030",366,297,56,13,77.6333333333333,0.8115,0.8497,0.1503,-0.2089,0.7219,-0.3385,0.7128,"2025-04"
2025-04-11,"AJ01","Ukay Perdana ~ Taman Melawati via Sg. Sering","S0040",409,173,228,8,65,0.423,0.5148,0.4852,-0.8604,0.265,-1.583,0.2054,"2025-04"
2025-04-11,"BTG1","Hentian Banting ~ Mitsui Outlet , KLIA 2","S0060",183,167,1,15,57.45,0.9126,0.7625,0.2375,-0.0915,0.5814,-0.309,0.7342,"2025-04"
2025-04-11,"MPS1","Selayang Mutiara ~ Stesen LRT Gombak","S0070",18,11,7,0,42.1333333333333,0.6111,0.7892,0.2108,-0.4925,0.6228,-0.6883,0.5024,"2025-04"
2025-04-11,"PBD1","Stesen MRT Semantan  ~ Damanlela Open CarPark","S0100",10,3,4,3,4.56666666666667,0.3,0.7325,0.2675,-1.204,0.5365,-1.4915,0.225,"2025-04"
