"month","route_id","stop_name","on time","early","late"
"2025-07","T154","PERUMAHAN KUNDANG JAYA",9,5,0
"2025-07","T154","PINGGIRAN RAHMAN PUTRA",28,1,0
"2025-07","T154","SK BUKIT RAHMAN PUTRA",15,0,2
"2025-07","T154","SK BUKIT RAHMAN PUTRA (OPP)",12,0,0
"2025-07","T154","SK SERI KUNDANG",15,1,0
"2025-07","T154","SRA KUANG (OPP)",9,0,0
"2025-07","T154","SURAU KG BARU KUNDANG",15,2,0
"2025-07","T154","SURAU KG SETIA KUANG",17,0,0
"2025-07","T154","TAMAN KUANG RAYA",11,0,0
"2025-07","T154","TAMAN MASGENUINE",17,0,0
"2025-07","T154","TAMAN RAHMAT JAYA KUNDANG",15,0,0
"2025-07","T180","(M1) PANGSAPURI BLOK 77 B.B.S (OPP)",21,0,0
"2025-07","T180","CAPERS SENTUL",21,0,0
"2025-07","T180","INSTITUT LATIHAN MAKPEM",20,0,0
"2025-07","T180","LRT SENTUL",21,0,0
"2025-07","T180","LRT SENTUL TIMUR",22,0,0
"2025-07","T180","MASJID AMRU IBN AL'AS B.B.S",21,0,0
"2025-07","T180","MASJID RAUDHATUL MUTTAQIN",21,0,0
"2025-07","T180","MRT SENTUL BARAT PINTU B",15,4,0
"2025-07","T180","PADANG TAMAN DATO SENU",20,0,0
"2025-07","T180","PANGSAPURI BLOK 57 (OPP)",20,0,0
"2025-07","T180","PANGSAPURI BLOK 83 B.B.S (OPP)",20,1,0
"2025-07","T180","PERUMAHAN AWAM SERI NEGERI SEMBILAN",22,0,0
"2025-07","T180","RIVERCITY 3RD MILE",15,0,3
"2025-07","T180","RIVERWALK VILLAGE (OPP)",15,0,2
"2025-07","T180","S.R.A IBNU HAJAR AL-ASQALANI",22,0,0
"2025-07","T180","SKY AWANI 5 RESIDENCE",21,0,0
"2025-07","T180","SKY MERIDIEN (OPP)",21,1,0
"2025-07","T180","SMK BANDAR BARU SENTUL",21,0,0
"2025-07","T180","TAMAN DATO SENU",21,0,0
"2025-07","T180","TAMAN DATO SENU (SELATAN)",21,0,0
"2025-07","T180","TAMAN MILLION",10,3,0
"2025-07","T180","THE SAFFRON SENTUL",19,0,0
"2025-07","T180","THE TAMARIND (OPP)",20,2,0
"2025-07","T180","UTC SENTUL (OPP)",20,0,0
"2025-07","T305","(M1) HAB BANDAR BARU AMPANG",9,5,1
"2025-07","T305","(M2) TAMAN SERAYA (UTARA)",12,0,0
"2025-07","T305","(M3) TAMAN MUDA (TIMUR)",10,0,0
"2025-07","T305","AMPANG AVENUE",32,0,1
"2025-07","T305","BUNGA RAYA APARTMEN",10,0,0
"2025-07","T305","DATARAN MESTIKA",9,18,0
"2025-07","T305","FLAT BAYU MURNI",26,2,0
"2025-07","T305","FLAT LEMBAH MAJU",9,0,0
"2025-07","T305","FLAT PANDAN INDAH",11,0,0
"2025-07","T305","GLENVIEW VILLA CONDOMINIUM",26,1,0
"2025-07","T305","HAB BANDAR BARU AMPANG",17,0,0
"2025-07","T305","HOSPITAL AMPANG (OPP)",19,0,0
"2025-07","T305","KG CHERAS BARU (BARAT)",22,6,0
"2025-07","T305","KG CHERAS BARU (TIMUR)",19,0,0
"2025-07","T305","KG. CHERAS BARU (TIMUR)",7,0,0
"2025-07","T305","MADRASATUL AMALIAH",9,0,0
"2025-07","T305","MADRASATUL ISLAMIAH",22,0,4
"2025-07","T305","MASJID MADRASATUL AMALIAH",18,0,0
"2025-07","T305","MRT TAMAN MIDAH PINTU A",1,8,0
"2025-07","T305","PANDAN INDAH",10,0,0
"2025-07","T305","PANDAN MEWAH HEIGHT",13,0,0
"2025-07","T305","PANDAN MEWAH HEIGHT CONDOMINIUM",19,0,0
"2025-07","T305","PARAGON POINT (SELATAN)",22,4,0
"2025-07","T305","PARAGON POINT (UTARA)",18,0,0
"2025-07","T305","SEKOLAH KEBANGSAAN AMPANG CAMPURAN",16,0,0
"2025-07","T305","SEKOLAH KEBANGSAAN TAMAN MUDA",11,0,0
"2025-07","T305","SK AMPANG CAMPURAN",13,0,1
"2025-07","T305","SMK BANDAR BARU AMPANG",17,0,0
"2025-07","T305","SMK PANDAN MEWAH",18,0,1
"2025-07","T305","SURAU MADRASATUL SOFWA",7,0,0
"2025-07","T305","SURAU MANBA'UL TAQWA",8,0,0
"2025-07","T305","SURAU MANBAUL TAQWA",18,0,0
"2025-07","T305","TAMAN LEMBAH MAJU (SELATAN)",6,0,0
"2025-07","T305","TAMAN LEMBAH MAJU (UTARA)",11,0,0
"2025-07","T305","TAMAN MAWAR",10,0,0
"2025-07","T305","TAMAN MELOR (BARAT)",16,0,0
"2025-07","T305","TAMAN MUDA (BARAT)",8,0,0
"2025-07","T305","TAMAN MUDA SELATAN",18,0,0
"2025-07","T305","TAMAN SERAYA (BARAT)",28,0,0
"2025-07","T305","TAMAN SERAYA (TIMUR)",24,3,0
"2025-07","T305","TAMAN SRI BAHTERA (BARAT)",9,0,0
"2025-07","T305","TAMAN SRI BAHTERA (TIMUR)",20,0,0
"2025-07","T305","TAMAN SRI BAHTERA. SPG JLN SEMERAH PADI",19,0,0
"2025-07","T305","TAMAN SRI BAHTERA. SPG LORONG BUKIT A8 (OPP)",7,1,0
"2025-07","T305","VELODROM BUSINESS PARK",7,0,2
"2025-07","T305","XIAO EN CENTER",19,0,0
"2025-07","T352","(M1) TMN SHAMELIN",19,0,0
"2025-07","T352","7 ELEVEN",31,8,0
"2025-07","T352","AEON MALURI 1 (OPP)",17,0,0
"2025-07","T352","BSN",4,31,0
"2025-07","T352","CALTEX",12,0,0
"2025-07","T352","JAB. KESIHATAN & ALAM SEKITAR DBKL",14,2,0
"2025-07","T352","KEDAI NEWTON LEATHER",16,6,0
"2025-07","T352","KONDO BRUNSFIELD",16,0,1
"2025-07","T352","LRT PANDAN JAYA",23,14,0
"2025-07","T352","MRT MALURI PINTU A",16,0,0
"2025-07","T352","MRT MALURI PINTU B",20,1,1
"2025-07","T352","PANDAN COURT",21,0,0
"2025-07","T352","PANDAN HEIGHT",28,8,0
"2025-07","T352","PANDAN PERDANA DELUXE",38,0,0
"2025-07","T352","PANDAN SAFARI",12,3,0
"2025-07","T352","PANDAN VISTA",36,0,0
"2025-07","T352","PANDAN WARTA",21,0,0
"2025-07","T352","PERDANA COURT",17,0,1
"2025-07","T352","PERDANA VILLA",38,0,0
"2025-07","T352","PETRON",21,0,0
"2025-07","T352","PGRM",10,29,0
"2025-07","T352","QUEEN'S AVENUE",16,0,1
"2025-07","T352","REST NANYANG",21,0,0
"2025-07","T352","SK PANDAN PERDANA",22,1,0
"2025-07","T352","SK PANDAN PERDANA (OPP)",15,0,0
"2025-07","T352","SPG SAFARI PARK",22,0,0
"2025-07","T352","SUNWAY VELOCITY RESIDENCE",22,0,0
"2025-07","T352","TADIKA BAKTI NUSA",14,23,0
"2025-07","T352","TERMINAL MAJU JAYA",17,0,0
"2025-07","T352","TOYOTA SERVIS",7,12,0
"2025-07","T352","WARISAN CITY VIEW (OPP)",14,7,0
"2025-07","T352","WARTA PERDANA",18,0,0
"2025-07","T352","WISMA DIRGAHAYU",16,0,0
"2025-07","T352","WISMA INDAH",19,1,2
"2025-07","T400","(M1) KAWASAN PERINDUSTRIAN B.T.R",13,0,0
"2025-07","T400","AEON MALURI 1 (OPP)",7,0,0
"2025-07","T400","APARTMENT DESA BANGSAWAN",10,0,0
"2025-07","T400","BALAI BOMBA TUN RAZAK",13,0,0
"2025-07","T400","BANDAR TUN RAZAK (TIMUR)",10,0,0
"2025-07","T400","FLAT SRI KOTA",11,0,0
"2025-07","T400","FLAT SRI LABUAN",11,0,0
"2025-07","T400","FLAT TAMAN MULIA (1)",11,0,0
"2025-07","T400","FLAT TAMAN MULIA (2)",10,0,0
"2025-07","T400","INSTITUT LATIHAN DBKL",10,0,0
"2025-07","T400","JAB. KESIHATAN & ALAM SEKITAR DBKL",8,0,0
"2025-07","T400","KELAB RENANG CHERAS (OPP)",14,0,0
"2025-07","T400","KLINIK KESIHATAN CHERAS",26,0,0
"2025-07","T400","KOMPLEKS DARUL PUTERI",14,9,0
"2025-07","T400","KONDO BRUNSFIELD",8,0,0
"2025-07","T400","MADRASAH MAKARIMUL AKHLAK",11,1,0
"2025-07","T400","MASJID SAIDINA OTHMAN BIN AFFAN",8,0,0
"2025-07","T400","MRT MALURI PINTU A",9,0,0
"2025-07","T400","MRT MALURI PINTU B",12,4,0
"2025-07","T400","PERINDUSTRIAN KILANG MIDAH",13,0,0
"2025-07","T400","PUSAT BELIA ANTARABANGSA KL",10,0,0
"2025-07","T400","PUSAT BELIA ANTARABANGSA KL (OPP)",14,0,0
"2025-07","T400","PUSAT KOMERSIAL TMN MIDAH",14,0,0
"2025-07","T400","PUSAT PENJAJA JLN JUJUR 3",9,4,0
"2025-07","T400","PUSAT PERUBATAN UKM",14,0,0
"2025-07","T400","QUEEN'S AVENUE",8,0,0
"2025-07","T400","S.M. TEKNIK KL",11,0,0
"2025-07","T400","S.M. TEKNIK KL (OPP)",15,0,0
"2025-07","T400","SIMPANG BANGSAWAN",12,0,0
"2025-07","T400","SIMPANG IKHLAS  5",12,0,0
"2025-07","T400","SIMPANG MEWAH 12",12,1,0
"2025-07","T400","SK TMN MIDAH",11,0,0
"2025-07","T400","STADIUM BADMINTON CHERAS",18,6,0
"2025-07","T400","STADIUM BOLA SEPAK KL",11,0,0
"2025-07","T400","SUNWAY VELOCITY RESIDENCE",15,0,0
"2025-07","T400","TAMAN MULIA",11,0,0
"2025-07","T400","TMN JAYA (UTARA)",14,0,0
"2025-07","T400","TMN MIDAH (BARAT)",14,0,0
"2025-07","T400","TMN MIDAH (SELATAN)",13,0,0
"2025-07","T400","TMN MIDAH (TIMUR)",13,0,0
"2025-07","T400","VELODROM KL",17,5,1
"2025-07","T400","WARISAN CITY VIEW (OPP)",15,1,0
"2025-07","T400","WISMA INDAH",14,3,0
"2025-07","T401","(M1) DATARAN DWITASIK",15,0,0
"2025-07","T401","(M2) FLAT SRI MELAKA BLOK 26",15,0,0
"2025-07","T401","(M3) PASAR BESAR CHERAS",13,0,0
"2025-07","T401","AEON MALURI 1 (OPP)",14,0,0
"2025-07","T401","BAH. TEKNOLOGI PENDIDIKAN NEGERI W.P",15,0,0
"2025-07","T401","BALAI POLIS SRI PERMAISURI",7,8,0
"2025-07","T401","BINTANG MAS CONDOMINIUM",15,0,0
"2025-07","T401","CENDANA APARTMENT",15,0,0
"2025-07","T401","FLAT SRI JOHOR BLOK 3",15,0,0
"2025-07","T401","FLAT SRI MELAKA (BARAT)",27,2,0
"2025-07","T401","FLAT SRI MELAKA (TIMUR)",30,0,0
"2025-07","T401","FLAT SRI MELAKA BLOK 26",15,0,0
"2025-07","T401","FLAT SRI PULAU PINANG BLOK 1",15,0,0
"2025-07","T401","FLAT SRI PULAU PINANG BLOK 13",15,0,1
"2025-07","T401","FLAT SRI PULAU PINANG BLOK 13 (OPP)",15,0,0
"2025-07","T401","FLAT SRI SABAH",29,0,3
"2025-07","T401","INDAH MAS APARTMENT",31,0,0
"2025-07","T401","JAB. KESIHATAN & ALAM SEKITAR DBKL",15,0,0
"2025-07","T401","KONDO BRUNSFIELD",15,0,0
"2025-07","T401","KONDO SERI MAS",15,0,0
"2025-07","T401","LAMAN TASIK CONDOMINIUM",14,0,0
"2025-07","T401","LRT CHERAS",11,0,0
"2025-07","T401","MASJID AZZUBAIR IBNUL AWWAM",9,6,0
"2025-07","T401","MASJID AZZUBAIR IBNUL AWWAM (OPP)",0,16,0
"2025-07","T401","MRT MALURI PINTU A",14,0,1
"2025-07","T401","MRT MALURI PINTU B",16,1,0
"2025-07","T401","PASAR BESAR CHERAS",16,0,0
"2025-07","T401","PEJ. DBKL ZON 1",15,0,0
"2025-07","T401","PLAZA DWITASIK",15,0,0
"2025-07","T401","PUSAT PERNIAGAAN DANAU LUMAYAN",14,0,0
"2025-07","T401","QUEEN'S AVENUE",15,0,0
"2025-07","T401","QUEENSVILLE",15,0,0
"2025-07","T401","SERI PUTERI CONDOMINIUM",15,0,0
"2025-07","T401","SMK SERI PERMAISURI",11,4,0
"2025-07","T401","STADIUM BADMINTON CHERAS",31,0,1
"2025-07","T401","SUNWAY VELOCITY RESIDENCE",16,0,0
"2025-07","T401","TAMAN TASIK PERMAISURI",15,0,0
"2025-07","T401","UNIT BERKUDA DBKL (UTARA)",14,0,0
"2025-07","T401","VISTA AMANI CONDOMINIUM",15,0,0
"2025-07","T401","VISTA TASIK",13,0,0
"2025-07","T401","WARISAN CITY VIEW (OPP)",17,0,0
"2025-07","T401","WISMA INDAH",17,0,0
"2025-07","T401","WISMA ZELAN",8,7,0
"2025-07","T402","(M1) DATARAN DWITASIK",26,0,0
"2025-07","T402","(M1) QUEENSVILLE",24,0,0
"2025-07","T402","BAYU TASIK CONDOMINIUM",25,0,0
"2025-07","T402","CENDANA APARTMENT",26,0,0
"2025-07","T402","DATARAN DWITASIK",24,0,0
"2025-07","T402","HUKM",26,0,0
"2025-07","T402","JPJ SRI PERMAISURI",25,0,0
"2025-07","T402","KELAB RENANG CHERAS (OPP)",23,0,0
"2025-07","T402","KLINIK KESIHATAN CHERAS",24,0,0
"2025-07","T402","LRT SALAK SELATAN",25,0,0
"2025-07","T402","MENTARI CONDOMINIUM",24,0,0
"2025-07","T402","PANGSAPURI JASMINE",21,0,0
"2025-07","T402","PERUMAHAN TAMAN MIDAH",22,0,0
"2025-07","T402","PUSAT BELIA ANTARABANGSA KL (OPP)",21,0,1
"2025-07","T402","PUSAT KOMERSIAL TMN MIDAH",22,0,0
"2025-07","T402","PUSAT PERUBATAN UKM",25,2,0
"2025-07","T402","QUEENSVILLE",26,0,0
"2025-07","T402","RUMAH KANAK-KANAK TENGKU BUDRIAH",27,0,0
"2025-07","T402","S.M. TEKNIK KL (OPP)",26,0,0
"2025-07","T402","SEKOLAH KEBANGSAAN TAMAN MIDAH",21,0,0
"2025-07","T402","SEKOLAH MENENGAH SAINS SELANGOR",23,0,0
"2025-07","T402","SK TMN MIDAH",21,0,0
"2025-07","T402","STADIUM BOLA SEPAK KL",25,0,0
"2025-07","T402","SUASANA LUMAYAN CONDOMINIUM",24,0,0
"2025-07","T402","TAMAN TASIK PERMAISURI",27,0,0
"2025-07","T402","TESCO EXTRA CHERAS",22,0,0
"2025-07","T402","TMN JAYA (UTARA)",22,0,0
"2025-07","T402","TMN MIDAH (BARAT)",22,0,0
"2025-07","T402","UNIT BERKUDA DBKL (UTARA)",27,0,0
"2025-07","T402","VILLA LAMAN TASIK",24,0,0
"2025-07","T402","VISTA AMANI CONDOMINIUM",27,0,0
"2025-07","T402","VISTA AMANI CONDOMINIUM (OPP)",23,0,0
"2025-07","T402","WISMA ZELAN",24,26,1
"2025-07","T407","(M1) KLINIK KESIHATAN KG PANDAN",2,0,0
"2025-07","T407","APARTMENT DESA PANDAN BLOK G2",2,0,0
"2025-07","T407","APARTMENT DESA PANDAN BLOK J4",2,0,0
"2025-07","T407","BULATAN KG. PANDAN",2,0,0
"2025-07","T407","DORSETT RESIDENCE KL",1,1,0
"2025-07","T407","FLAT DESA PANDAN BLOK B14",2,0,0
"2025-07","T407","FLAT DESA PANDAN BLOK B14 (OPP)",2,0,0
"2025-07","T407","FLAT DESA PANDAN BLOK B2",1,1,0
"2025-07","T407","FLAT TAMAN MALURI (OPP)",2,0,0
"2025-07","T407","G VILLAGE",2,0,0
"2025-07","T407","I.K.M. KL",1,1,0
"2025-07","T407","INSTITUT KEMAHIRAN BAITULMAL",2,0,0
"2025-07","T407","KELAB ROYAL SELANGOR",2,0,0
"2025-07","T407","KOMERSIAL DESA PANDAN (SELATAN)",2,0,0
"2025-07","T407","KOMERSIAL DESA PANDAN (TIMUR)",2,0,0
"2025-07","T407","KOMPLEKS BELIA & SUKAN KG. PANDAN",2,0,0
"2025-07","T407","KUARTERS KERAJAAN JLN U-THANT (OPP)",2,0,0
"2025-07","T407","MENARA RHB (OPP)",0,2,0
"2025-07","T407","PERTIWI INDAH CONDO (OPP)",2,0,0
"2025-07","T407","PETRON TAMAN MALURI",2,0,0
"2025-07","T407","PETRONAS TAMAN MALURI",2,0,0
"2025-07","T407","PPR PERKASA",1,1,0
"2025-07","T407","PUSAT PERDAGANGAN KG. PANDAN",1,0,0
"2025-07","T407","S.M.K. AMINUDDIN BAKI (SELATAN)",2,0,0
"2025-07","T407","SEK. KEB. DESA PANDAN",2,0,0
"2025-07","T407","SIMPANG JALAN PRIA 1",2,0,0
"2025-07","T407","SIMPANG JALAN WIRAWATI 5",2,0,0
"2025-07","T407","SIMPANG JALAN WIRAWATI 8",2,0,0
"2025-07","T407","WISMA KEBUDAYAAN SGM",2,0,0
"2025-07","T408","(M1) HAB TAMAN AWANA CHERAS",22,6,0
"2025-07","T408","BAYU MAS",55,0,0
"2025-07","T408","CEMARA APARTMENT",10,46,0
"2025-07","T408","CENGAL APARTMENT",56,0,0
"2025-07","T408","CHERAS LEISURE MALL",53,0,1
"2025-07","T408","FLAT TAMAN BUKIT SEGAR",54,1,0
"2025-07","T408","IBU PEJABAT PERHILITAN",27,0,0
"2025-07","T408","IBU PEJABAT PERHILITAN (OPP)",29,0,0
"2025-07","T408","MERANTI APARTMENT",29,0,0
"2025-07","T408","MERANTI APARTMENT (OPP)",25,0,0
"2025-07","T408","PERDANA SQUARE",42,13,0
"2025-07","T408","PETRONAS TAMAN SEGAR (OPP)",27,0,0
"2025-07","T408","PETRONAS TAMAN SEGAR (SELATAN)",25,4,0
"2025-07","T408","TAMAN BUKIT HIJAU",8,19,0
"2025-07","T408","THE MARK CHERAS",29,0,0
"2025-07","T408","THE MARK CHERAS (OPP)",27,1,0
"2025-07","T408","TMN BKT SEGAR JAYA 2",57,0,0
"2025-07","T408","TMN SEGAR PERDANA (UTARA)",56,0,0
"2025-07","T409","(M1) TAMAN CHERAS",43,0,0
"2025-07","T409","CHERAS BUSINESS CENTER (BARAT)",43,0,0
"2025-07","T409","CHERAS LEISURE MALL",38,0,0
"2025-07","T409","DEWAN SEBAGUNA DBKL TAMAN SEGAR",43,0,0
"2025-07","T409","FLAT TAMAN SEGAR",43,0,0
"2025-07","T409","HOSPITAL PANTAI CHERAS",39,4,0
"2025-07","T409","KETUMBAR HILL (TIMUR)",40,0,0
"2025-07","T409","KETUMBAR HILL (UTARA)",42,0,0
"2025-07","T409","KG. CHERAS BARU (TIMUR)",34,0,0
"2025-07","T409","MADRASATUL AMALIAH",25,16,1
"2025-07","T409","PETRONAS TAMAN SEGAR (SELATAN)",41,2,0
"2025-07","T409","SEK. KEB. TAMAN SEGAR",43,0,0
"2025-07","T409","SURAU MANBA'UL TAQWA",41,0,1
"2025-07","T409","TAMAN CHERAS UTAMA (UTARA)",41,0,0
"2025-07","T409","TAMAN RAKYAT",43,0,0
"2025-07","T409","TAMAN SUPREME (BARAT)",43,0,0
"2025-07","T409","TAMAN SUPREME (TIMUR)",43,0,0
"2025-07","T410","(M1) LRT BANDAR TASIK SELATAN",9,25,0
"2025-07","T410","APARTMENT DESA TUN RAZAK",40,38,3
"2025-07","T410","CHERAS ZEN PARK",18,17,3
"2025-07","T410","DESA TUN RAZAK (UTARA)",59,26,1
"2025-07","T410","DTR APARTMENT",39,0,2
"2025-07","T410","IKON CONNAUGHT",44,0,0
"2025-07","T410","IKON CONNAUGHT (OPP)",34,8,0
"2025-07","T410","MRT TAMAN CONNAUGHT PINTU B",39,1,1
"2025-07","T410","TAMAN CONNAUGHT (BARAT)",58,22,5
"2025-07","T410","TAMAN CONNAUGHT (UTARA)",38,0,0
"2025-07","T410","TAMAN TAYNTON VIEW (BARAT)",41,0,0
"2025-07","T410","TAMAN TAYNTON VIEW (TIMUR)",41,0,0
"2025-07","T410","UCSI UNIVERSITY",41,0,0
"2025-07","T411","(M1) HAB TAMAN AWANA CHERAS",21,0,0
"2025-07","T411","CHERAS ZEN PARK",22,0,1
"2025-07","T411","KOMERSIAL CHERAS AWANA",22,0,0
"2025-07","T411","MAKTAB PDRM K.L",23,0,0
"2025-07","T411","MARKAS P.G.A",24,0,0
"2025-07","T411","MARKAS P.G.A (OPP)",23,0,0
"2025-07","T411","MASJID AL-AMIN",24,0,0
"2025-07","T411","MASJID AL-AMIN (OPP)",23,0,0
"2025-07","T411","MRT TAMAN CONNAUGHT PINTU A",23,0,0
"2025-07","T411","S.K. TAMAN CUEPACS",23,0,0
"2025-07","T411","S.K. TAMAN CUEPACS (OPP)",24,0,0
"2025-07","T411","SEGAR PERDANA 7 (SELATAN)",23,0,0
"2025-07","T411","SEGAR PERDANA 7 (UTARA)",23,0,0
"2025-07","T411","TAMAN BUKIT HIJAU",22,0,0
"2025-07","T411","TAMAN CUEPACS (SELATAN)",23,0,0
"2025-07","T411","TAMAN CUEPACS (UTARA)",24,0,0
"2025-07","T411","TAMAN FERNGROVE (SELATAN)",23,0,0
"2025-07","T411","TAMAN FERNGROVE (UTARA)",22,0,1
"2025-07","T412","(M1) DESA DAMAI",38,0,0
"2025-07","T412","DAMAI BESTARI",38,0,0
"2025-07","T412","DAMAI JAYA",36,0,0
"2025-07","T412","DAMAI KASIH",34,0,0
"2025-07","T412","DAMAI MURNI",36,3,0
"2025-07","T412","DAMAI NIAGA",37,0,0
"2025-07","T412","DAMAI RASA",33,0,0
"2025-07","T412","DEWAN SERBAGUNA ALAM DAMAI (OPP)",40,0,0
"2025-07","T412","FLAT BUKIT CHERAS",37,0,5
"2025-07","T412","FLAT TAMAN BUKIT ANGGERIK",33,8,0
"2025-07","T412","FLAT TAMAN DESA CHERAS BLOK 5",41,0,0
"2025-07","T412","FLAT TAMAN DESA CHERAS BLOK 9",42,0,0
"2025-07","T412","KOMERSIAL DAMAI PERDANA",39,0,2
"2025-07","T412","PANGSAPURI SERI PERINDU",40,0,0
"2025-07","T412","PETRONAS ALAM DAMAI (OPP)",40,0,0
"2025-07","T412","PRIMA ALAM DAMAI",40,0,0
"2025-07","T412","SEK. MEN. ALAM DAMAI",40,0,0
"2025-07","T412","TAMAN BUKIT ANGGERIK (SELATAN)",40,0,0
"2025-07","T412","TAMAN BUKIT ANGGERIK (UTARA)",38,0,0
"2025-07","T413","(M1) SEK. KEB. TAMAN PUTERI",19,0,0
"2025-07","T413","ASIA METROPOLITAN UNIVERSITY",19,0,0
"2025-07","T413","BALAI POLIS BATU 9 CHERAS",21,0,0
"2025-07","T413","FLAT RPR KEMACAHAYA 5",21,0,0
"2025-07","T413","KG. BKT. RAYA",23,0,0
"2025-07","T413","KLINIK KESIHATAN BATU 9",23,0,0
"2025-07","T413","PEJABAT POS (CAW. SERAHAN) BATU 9",17,0,0
"2025-07","T413","S.R.K. BATU 9 CHERAS (OPP)",20,0,0
"2025-07","T413","SEK. KEB. BUKIT RAYA",23,0,0
"2025-07","T413","SIMPANG KEMACAHAYA 1",21,2,0
"2025-07","T413","SUNWAY CHERAS",18,0,0
"2025-07","T413","SURIA RESIDENCE",21,0,0
"2025-07","T413","TAMAN ALAM JAYA (SELATAN)",18,0,0
"2025-07","T413","TAMAN ALAM JAYA (UTARA)",19,0,0
"2025-07","T413","TAMAN MUDUN",17,2,0
"2025-07","T413","TAMAN MUDUN (SELATAN)",18,0,0
"2025-07","T413","TAMAN SRI MELAKA BATU 9",23,0,0
"2025-07","T413","TAMAN SRI MUJUR",18,0,1
"2025-07","T413","TAMAN SUNTEX",17,0,6
"2025-07","T413","VENICE HILL TOWER 10",20,0,0
"2025-07","T414","(M1) PANGSAPURI WAJA",18,0,0
"2025-07","T414","APARTMENT TAMAN MEGAH CHERAS 3",13,0,0
"2025-07","T414","DESA WANGSA APARTMENT",15,0,0
"2025-07","T414","FLAT TAMAN KOTA CHERAS",16,1,5
"2025-07","T414","KOMERSIAL SUADAMAI (OPP)",18,0,0
"2025-07","T414","MASJID BESAR BT. 9",6,16,0
"2025-07","T414","PANGSAPURI LAGENDA MAS",20,0,0
"2025-07","T414","PANGSAPURI SRI MESRA",17,0,0
"2025-07","T414","PANGSAPURI WIRA",17,0,0
"2025-07","T414","PERUMAHAN SUASANA 4 (OPP)",16,0,0
"2025-07","T414","PERUMAHAN SUASANA 5",16,0,0
"2025-07","T414","SEK. KEB. BTHO",11,0,0
"2025-07","T414","SIMPANG MEGAH 12A",15,0,0
"2025-07","T414","SIMPANG SRI CHERAS. TAMAN MURNI",14,0,0
"2025-07","T414","SRA TMN TUN PERAK",19,0,0
"2025-07","T414","SURAU NURUL HIDAYAH",15,0,0
"2025-07","T414","TAMAN DAMAI JAYA",21,0,0
"2025-07","T414","TAMAN DESA WANGSA",12,0,0
"2025-07","T414","TAMAN KOTA CHERAS FASA 1",14,0,0
"2025-07","T414","TAMAN KOTA CHERAS FASA 3",21,0,0
"2025-07","T414","TAMAN LAGENDA MAS",20,0,0
"2025-07","T414","TAMAN PUTRI JAYA",14,7,0
"2025-07","T415","(M1) PERUMAHAN SEK. 8",21,0,0
"2025-07","T415","AEON  MAHKOTA CHERAS",21,0,0
"2025-07","T415","BANDAR MAHKOTA CHERAS SEK 3",21,0,0
"2025-07","T415","DEWAN SEBAGUNA SEK. 8",20,0,0
"2025-07","T415","KOMERSIAL SEK. 9 (SELATAN)",22,0,0
"2025-07","T415","MAHKOTA RESIDENCE",15,19,7
"2025-07","T415","MAHKOTA WALK",22,0,0
"2025-07","T415","PERUMAHAN SEK. 6 (SELATAN)",22,0,0
"2025-07","T415","PERUMAHAN SEK. 6 (UTARA)",21,0,0
"2025-07","T416","(M1) TAMAN CHERAS JAYA FASA 7",3,0,0
"2025-07","T416","CHERAS SELATAN 118",2,0,0
"2025-07","T416","COLOMBIA ASIA HOSPITAL",3,0,0
"2025-07","T416","JEJANTAS AEON CHERAS SELATAN",3,0,0
"2025-07","T416","JEJANTAS TAMAN SRI INDAH",3,0,0
"2025-07","T416","KOMERSIAL DUTAMAS CHERAS",0,3,0
"2025-07","T416","PERINDUSTRIAN CHERAS JAYA (1)",3,0,0
"2025-07","T416","PERINDUSTRIAN CHERAS JAYA (2)",3,0,0
"2025-07","T416","PERINDUSTRIAN CHERAS JAYA (3)",3,0,0
"2025-07","T416","PLAZA KASTURI",3,0,0
"2025-07","T416","PLAZA KASTURI (OPP)",3,0,0
"2025-07","T416","SEK. KEB CHERAS JAYA (OPP)",3,0,0
"2025-07","T416","SUSUR CHERAS JAYA",3,0,0
"2025-07","T416","TAMAN CHERAS JAYA FASA 1 2A/2B",3,0,0
"2025-07","T416","TAMAN CHERAS JAYA FASA 2B",3,0,0
"2025-07","T416","TAMAN CHERAS JAYA FASA 3 (OPP)",3,0,0
"2025-07","T416","TAMAN CHERAS JAYA FASA 5",3,0,0
"2025-07","T416","TAMAN CHERAS JAYA PERINGKAT 1",3,0,0
"2025-07","T417","(M1) FLAT TMN DESA KARUN MAS",18,0,0
"2025-07","T417","APARTMENT FLORA",18,0,0
"2025-07","T417","APARTMENT FLORA (OPP)",17,0,0
"2025-07","T417","APARTMENT MERANTI",22,0,0
"2025-07","T417","APARTMENT RAKYAT",18,0,0
"2025-07","T417","APARTMENT RAKYAT(OPP)",22,0,0
"2025-07","T417","APARTMENT SERINDIT",13,0,0
"2025-07","T417","CHERAS SELATAN 118",16,0,2
"2025-07","T417","COLOMBIA ASIA HOSPITAL",5,0,0
"2025-07","T417","DEWAN TMN IMPIAN EHSAN",19,0,0
"2025-07","T417","DEWAN TMN IMPIAN EHSAN (OPP)",18,0,0
"2025-07","T417","JEJANTAS AEON CHERAS SELATAN",12,0,0
"2025-07","T417","JEJANTAS TAMAN SRI INDAH",20,0,0
"2025-07","T417","KG. BARU BALAKONG",9,7,0
"2025-07","T417","KILANG PLASTIK EKSPEDISI EMAS",15,0,0
"2025-07","T417","KILANG PLASTIK EKSPEDISI EMAS (OPP)",19,0,0
